unique_id,ds,Naive,SeasonalNaive
hotel_49,2023-06-07,0.7336244541484717,0.611353711790393
hotel_49,2023-06-08,0.7336244541484717,0.6637554585152838
hotel_49,2023-06-09,0.7336244541484717,0.7336244541484717
hotel_49,2023-06-10,0.7336244541484717,0.6026200873362445
hotel_49,2023-06-11,0.7336244541484717,0.5982532751091703
hotel_49,2023-06-12,0.7336244541484717,0.4585152838427948
hotel_49,2023-06-13,0.7336244541484717,0.5327510917030568
hotel_49,2023-06-14,0.7336244541484717,0.611353711790393
hotel_49,2023-06-15,0.7336244541484717,0.6637554585152838
hotel_49,2023-06-16,0.7336244541484717,0.7336244541484717
hotel_49,2023-06-17,0.7336244541484717,0.6026200873362445
hotel_49,2023-06-18,0.7336244541484717,0.5982532751091703
hotel_49,2023-06-19,0.7336244541484717,0.4585152838427948
hotel_49,2023-06-20,0.7336244541484717,0.5327510917030568
hotel_49,2023-06-21,0.7336244541484717,0.611353711790393
hotel_49,2023-06-22,0.7336244541484717,0.6637554585152838
hotel_49,2023-06-23,0.7336244541484717,0.7336244541484717
hotel_49,2023-06-24,0.7336244541484717,0.6026200873362445
hotel_49,2023-06-25,0.7336244541484717,0.5982532751091703
hotel_49,2023-06-26,0.7336244541484717,0.4585152838427948
hotel_49,2023-06-27,0.7336244541484717,0.5327510917030568
hotel_49,2023-06-28,0.7336244541484717,0.611353711790393
hotel_49,2023-06-29,0.7336244541484717,0.6637554585152838
hotel_49,2023-06-30,0.7336244541484717,0.7336244541484717
hotel_56,2023-06-03,0.9416666666666667,1.0083333333333333
hotel_56,2023-06-04,0.9416666666666667,0.975
hotel_56,2023-06-05,0.9416666666666667,0.6
hotel_56,2023-06-06,0.9416666666666667,0.8333333333333334
hotel_56,2023-06-07,0.9416666666666667,0.85
hotel_56,2023-06-08,0.9416666666666667,0.8583333333333333
hotel_56,2023-06-09,0.9416666666666667,0.9416666666666667
hotel_56,2023-06-10,0.9416666666666667,1.0083333333333333
hotel_56,2023-06-11,0.9416666666666667,0.975
hotel_56,2023-06-12,0.9416666666666667,0.6
hotel_56,2023-06-13,0.9416666666666667,0.8333333333333334
hotel_56,2023-06-14,0.9416666666666667,0.85
hotel_56,2023-06-15,0.9416666666666667,0.8583333333333333
hotel_56,2023-06-16,0.9416666666666667,0.9416666666666667
hotel_56,2023-06-17,0.9416666666666667,1.0083333333333333
hotel_56,2023-06-18,0.9416666666666667,0.975
hotel_56,2023-06-19,0.9416666666666667,0.6
hotel_56,2023-06-20,0.9416666666666667,0.8333333333333334
hotel_56,2023-06-21,0.9416666666666667,0.85
hotel_56,2023-06-22,0.9416666666666667,0.8583333333333333
hotel_56,2023-06-23,0.9416666666666667,0.9416666666666667
hotel_56,2023-06-24,0.9416666666666667,1.0083333333333333
hotel_56,2023-06-25,0.9416666666666667,0.975
hotel_56,2023-06-26,0.9416666666666667,0.6
hotel_56,2023-06-27,0.9416666666666667,0.8333333333333334
hotel_56,2023-06-28,0.9416666666666667,0.85
hotel_56,2023-06-29,0.9416666666666667,0.8583333333333333
hotel_56,2023-06-30,0.9416666666666667,0.9416666666666667
hotel_63,2023-06-03,0.7111111111111111,0.9644444444444444
hotel_63,2023-06-04,0.7111111111111111,0.9288888888888889
hotel_63,2023-06-05,0.7111111111111111,0.5244444444444445
hotel_63,2023-06-06,0.7111111111111111,0.6311111111111111
hotel_63,2023-06-07,0.7111111111111111,0.6488888888888888
hotel_63,2023-06-08,0.7111111111111111,0.6888888888888889
hotel_63,2023-06-09,0.7111111111111111,0.7111111111111111
hotel_63,2023-06-10,0.7111111111111111,0.9644444444444444
hotel_63,2023-06-11,0.7111111111111111,0.9288888888888889
hotel_63,2023-06-12,0.7111111111111111,0.5244444444444445
hotel_63,2023-06-13,0.7111111111111111,0.6311111111111111
hotel_63,2023-06-14,0.7111111111111111,0.6488888888888888
hotel_63,2023-06-15,0.7111111111111111,0.6888888888888889
hotel_63,2023-06-16,0.7111111111111111,0.7111111111111111
hotel_63,2023-06-17,0.7111111111111111,0.9644444444444444
hotel_63,2023-06-18,0.7111111111111111,0.9288888888888889
hotel_63,2023-06-19,0.7111111111111111,0.5244444444444445
hotel_63,2023-06-20,0.7111111111111111,0.6311111111111111
hotel_63,2023-06-21,0.7111111111111111,0.6488888888888888
hotel_63,2023-06-22,0.7111111111111111,0.6888888888888889
hotel_63,2023-06-23,0.7111111111111111,0.7111111111111111
hotel_63,2023-06-24,0.7111111111111111,0.9644444444444444
hotel_63,2023-06-25,0.7111111111111111,0.9288888888888889
hotel_63,2023-06-26,0.7111111111111111,0.5244444444444445
hotel_63,2023-06-27,0.7111111111111111,0.6311111111111111
hotel_63,2023-06-28,0.7111111111111111,0.6488888888888888
hotel_63,2023-06-29,0.7111111111111111,0.6888888888888889
hotel_63,2023-06-30,0.7111111111111111,0.7111111111111111
hotel_7,2023-06-03,0.8094462540716613,0.750814332247557
hotel_7,2023-06-04,0.8094462540716613,0.7785016286644951
hotel_7,2023-06-05,0.8094462540716613,0.6237785016286646
hotel_7,2023-06-06,0.8094462540716613,0.6270358306188925
hotel_7,2023-06-07,0.8094462540716613,0.6449511400651465
hotel_7,2023-06-08,0.8094462540716613,0.7980456026058632
hotel_7,2023-06-09,0.8094462540716613,0.8094462540716613
hotel_7,2023-06-10,0.8094462540716613,0.750814332247557
