unique_id,ds,AutoETS,AutoARIMA
hotel_77,2023-01-21,-4.4063746529768993e-05,-4.661043190967791e-05
hotel_77,2023-01-22,-0.0014665678057425094,-4.661043190967791e-05
hotel_77,2023-01-23,1.997926758777295e-05,-4.661043190967791e-05
hotel_84,2023-06-03,0.9576001322148802,0.983916682444251
hotel_84,2023-06-04,0.7039536649142274,0.8665027693702569
hotel_84,2023-06-05,0.7238423096192661,0.7960009805708961
hotel_84,2023-06-06,0.7809622096635512,0.778385356379244
hotel_84,2023-06-07,0.7904199082712313,0.7492439819278728
hotel_84,2023-06-08,0.7785679780233528,0.7838291159236268
hotel_84,2023-06-09,0.911509469720994,0.8471886870871678
hotel_84,2023-06-10,0.9576001322148802,0.9155033299582869
hotel_84,2023-06-11,0.7039536649142274,0.8372679968057131
hotel_84,2023-06-12,0.7238423096192661,0.7743677233549331
hotel_84,2023-06-13,0.7809622096635512,0.7486876643611297
hotel_84,2023-06-14,0.7904199082712313,0.7488355192175842
hotel_84,2023-06-15,0.7785679780233528,0.7841031357030377
hotel_84,2023-06-16,0.911509469720994,0.851974916641224
hotel_84,2023-06-17,0.9576001322148802,0.9005271906979071
hotel_84,2023-06-18,0.7039536649142274,0.8331298934724416
hotel_84,2023-06-19,0.7238423096192661,0.7935680404174038
hotel_84,2023-06-20,0.7809622096635512,0.7738889505067066
hotel_84,2023-06-21,0.7904199082712313,0.7702570171125737
hotel_84,2023-06-22,0.7785679780233528,0.7922408335768764
hotel_84,2023-06-23,0.911509469720994,0.8381128326297062
hotel_84,2023-06-24,0.9576001322148802,0.8756640336764087
hotel_84,2023-06-25,0.7039536649142274,0.8267675049708301
hotel_84,2023-06-26,0.7238423096192661,0.7955056442397858
hotel_84,2023-06-27,0.7809622096635512,0.7796857035428725
hotel_84,2023-06-28,0.7904199082712313,0.7791097084820715
hotel_84,2023-06-29,0.7785679780233528,0.7962189285520489
hotel_84,2023-06-30,0.911509469720994,0.833065249458234
hotel_91,2023-06-03,0.9612275496393161,0.9681052065616064
hotel_91,2023-06-04,0.7912019758843001,0.8880032478360134
hotel_91,2023-06-05,0.9215326932874931,0.8853306478465265
hotel_91,2023-06-06,1.016453272894178,0.9437998705725925
hotel_91,2023-06-07,1.0184593934986617,0.9374057239236294
hotel_91,2023-06-08,0.9417989528925165,0.8915049295960678
hotel_91,2023-06-09,0.9649664736053538,0.9144164100276186
hotel_91,2023-06-10,0.9612275496393161,0.9468828673443589
hotel_91,2023-06-11,0.7912019758843001,0.9457556103857878
hotel_91,2023-06-12,0.9215326932874931,0.8218322829050355
hotel_91,2023-06-13,1.016453272894178,0.9226591232153243
hotel_91,2023-06-14,1.0184593934986617,0.9259000605826752
hotel_91,2023-06-15,0.9417989528925165,0.924435757127
hotel_91,2023-06-16,0.9649664736053538,0.9286589773663944
hotel_91,2023-06-17,0.9612275496393161,0.9224983807546117
hotel_91,2023-06-18,0.7912019758843001,0.9182302477561063
hotel_91,2023-06-19,0.9215326932874931,0.9166224270322926
hotel_91,2023-06-20,1.016453272894178,0.9156585371738631
hotel_91,2023-06-21,1.0184593934986617,0.9149375390570086
hotel_91,2023-06-22,0.9417989528925165,0.9144884253561149
hotel_91,2023-06-23,0.9649664736053538,0.9142242493338606
hotel_91,2023-06-24,0.9612275496393161,0.914060282433332
hotel_91,2023-06-25,0.7912019758843001,0.9139568437665369
hotel_91,2023-06-26,0.9215326932874931,0.9138927000803027
hotel_91,2023-06-27,1.016453272894178,0.9138531003316023
hotel_91,2023-06-28,1.0184593934986617,0.9138285219663943
hotel_91,2023-06-29,0.9417989528925165,0.9138132485234857
hotel_91,2023-06-30,0.9649664736053538,0.9138037731635689
hotel_98,2023-06-03,0.22577059599774307,0.1754701764448063
hotel_98,2023-06-04,0.039377439727794616,0.1080648425289946
hotel_98,2023-06-05,0.021734439346263505,0.10419395347390602
hotel_98,2023-06-06,0.022665848368396288,0.10233364402247871
hotel_98,2023-06-07,0.01747963288903117,0.11443662037198413
hotel_98,2023-06-08,0.04957727825946995,0.142837166547031
hotel_98,2023-06-09,0.16129561302280312,0.16442512330620018
hotel_98,2023-06-10,0.22577059599774307,0.17025022793231573
hotel_98,2023-06-11,0.039377439727794616,0.12495943398651613
hotel_98,2023-06-12,0.021734439346263505,0.11617656394199141
hotel_98,2023-06-13,0.022665848368396288,0.11362294546502873
hotel_98,2023-06-14,0.01747963288903117,0.12756130846464114
hotel_98,2023-06-15,0.04957727825946995,0.14446728933426034
hotel_98,2023-06-16,0.16129561302280312,0.16404546250203678
hotel_98,2023-06-17,0.22577059599774307,0.16958033167280395
hotel_98,2023-06-18,0.039377439727794616,0.1361574309548237
hotel_98,2023-06-19,0.021734439346263505,0.13173957311921194
hotel_98,2023-06-20,0.022665848368396288,0.13029026928757748
hotel_98,2023-06-21,0.01747963288903117,0.13863818177932954
hotel_98,2023-06-22,0.04957727825946995,0.1518408271269856
hotel_98,2023-06-23,0.16129561302280312,0.1645954933890904
hotel_98,2023-06-24,0.22577059599774307,0.16813897664269473
hotel_98,2023-06-25,0.039377439727794616,0.1444725491441034
hotel_98,2023-06-26,0.021734439346263505,0.14071713136252653
hotel_98,2023-06-27,0.022665848368396288,0.13955863319892775
hotel_98,2023-06-28,0.01747963288903117,0.14605874278316092
hotel_98,2023-06-29,0.04957727825946995,0.15518655169270512
hotel_98,2023-06-30,0.16129561302280312,0.16473264299507945
